NetbiosName,Name,Manufacturer,Family,CPUKey
B5863097,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5451243-OLD,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5037047,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5476432-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5462048,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5946141-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5474045,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5490243,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B5540142,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462235,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B8201502,Intel(R) Core(TM) i3-4170 CPU @ 3.70GHz,GenuineIntel,206,000306C3
B3501746-OLD,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B3601125,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,GenuineIntel,205,000506E3
B5462213,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462074,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462084,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462034,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462087,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462208,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462211,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462160,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5543166,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5824034,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5462101,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462117,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462045,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462172,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462073,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462174,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462161,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462135,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462149,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462163,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5495893-OLD,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5540841,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5462121,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462137,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5875001,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,GenuineIntel,205,000806EC
B6665453,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5462158,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5934055,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5495852,Intel(R) Xeon(R) CPU E3-1276 v3 @ 3.60GHz,GenuineIntel,179,000306C3
B6640911,Intel(R) Core(TM) i3-4170 CPU @ 3.70GHz,GenuineIntel,206,000306C3
B5495755,Intel(R) Xeon(R) CPU E5-2640 0 @ 2.50GHz,GenuineIntel,179,000206D7
B5460158,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5852056,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,GenuineIntel,206,000306C3
B5850059,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,GenuineIntel,206,000306C3
B5949054,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5543351,Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz,GenuineIntel,206,000306C3
B5540852,Intel(R) Xeon(R) CPU E3-1276 v3 @ 3.60GHz,GenuineIntel,179,000306C3
B5462127,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5428052,Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz,GenuineIntel,206,000306C3
B5852040,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5404017,Intel(R) Xeon(R) CPU E3-1276 v3 @ 3.60GHz,GenuineIntel,179,000306C3
B5898054,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B5462085,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462079,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462075,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5495875,Intel(R) Xeon(R) CPU E3-1276 v3 @ 3.60GHz,GenuineIntel,179,000306C3
B5473161,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B5852061,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5814169,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5816069,Intel(R) Core(TM) i3-4100M CPU @ 2.50GHz,GenuineIntel,206,000306C3
B5540166,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,GenuineIntel,205,000306A9
B5945270-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5816056-OLD,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B5577078,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5502076,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5577070,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B5479876,Intel(R) Core(TM) i3-4100M CPU @ 2.50GHz,GenuineIntel,206,000306C3
B5480066-OLD,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,GenuineIntel,206,000206A7
B5037075,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5852062-OLD,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5448063,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B5543270,Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,GenuineIntel,206,000306A9
B5945364-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5117071,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B8090025,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5540777,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,GenuineIntel,205,000306A9
B5540656,Intel(R) Xeon(R) CPU E3-1276 v3 @ 3.60GHz,GenuineIntel,179,000306C3
B5495984,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5462180,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5541191,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,GenuineIntel,206,000306C3
B5315084-OLD,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B5578152,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5951080,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,GenuineIntel,206,000306C3
B5462093,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5824097,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5854891,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,GenuineIntel,205,000306A9
B5462089,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462088,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5556080,Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz,GenuineIntel,1,000206C2
B0933832,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5830194-OLD,Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz,GenuineIntel,206,000306C3
B5495798,Intel(R) Core(TM) i3-3110M CPU @ 2.40GHz,GenuineIntel,206,000306A9
B5854879-OLD,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B5454092,Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,GenuineIntel,206,000306A9
B5945272OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5462091,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B8301256,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8201559-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B4501190,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5541283-OLD,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B6601354,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B5946632,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946632,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946623,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946623,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946633,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946633,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946631,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946631,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946630,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946630,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946634,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946634,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B6640215,Intel(R) Core(TM) i5-4200U CPU @ 1.60GHz,GenuineIntel,205,00040651
B3601066,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B4501201,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B4501186,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5946598,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946598,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946629,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946629,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946628,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946628,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946635,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946635,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B8201528,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B8201540,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B8201519,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5946627,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946627,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946537,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B5946537,Intel(R) Xeon(R) CPU           X7550  @ 2.00GHz,GenuineIntel,2,000106A4
B3227037,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz,GenuineIntel,2,000106A4
B3227037,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz,GenuineIntel,2,000106A4
B5476085-OLD,Intel(R) Xeon(R) CPU E3-1276 v3 @ 3.60GHz,GenuineIntel,179,000306C3
B5462171,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B4701073,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,GenuineIntel,205,000306A9
B5540030,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,GenuineIntel,205,000306A9
B5540635,Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz,GenuineIntel,1,000206C2
B5540668,Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz,GenuineIntel,1,000206C2
B5540296,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,GenuineIntel,205,000306A9
B4701071,Intel(R) Core(TM) i5-3210M CPU @ 2.50GHz,GenuineIntel,205,000306A9
B5854042,Intel(R) Core(TM) i5-4570 CPU @ 3.20GHz,GenuineIntel,205,000306C3
B5819048,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
WFS0682A,Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,GenuineIntel,2,00050654
B5466034-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5365011OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5864382,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5378089,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5476447-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5585014,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5585013,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5583005,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5226009,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5378107,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B4501199,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B4501191,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B4501202,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5493193,Intel(R) Core(TM) i7-4702MQ CPU @ 2.20GHz,GenuineIntel,198,000306C3
B3201663-OLD,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5228051,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B8201536,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5942122,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B3101807,Intel(R) Core(TM) i5-6400T CPU @ 2.20GHz,GenuineIntel,205,000506E3
B3201398-OLD,Intel(R) Core(TM) i3-4170 CPU @ 3.70GHz,GenuineIntel,206,000306C3
B5462129,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B4501194,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B4501192,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5475713-OLD,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5463170,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5702007-OLD,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B8301290-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8301289-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5898040-OLD,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5854194-OLD,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5814068-OLD,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B8201524,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5873043,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B8201531,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B8301320,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B8301321,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5850115-OLD,Intel(R) Core(TM) i3-4170 CPU @ 3.70GHz,GenuineIntel,206,000306C3
B5544180,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
WFS0683A,Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz,GenuineIntel,2,00050654
B5460045-OLD,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
wfs0399a,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,GenuineIntel,1,000306F2
wfs0399a,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,GenuineIntel,1,000306F2
B5552094-OLD,Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz,GenuineIntel,206,000306C3
B5462083,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462197,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5463198,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,GenuineIntel,206,000306C3
B5462078,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5547005,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B5462165,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5315039,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5117057,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5456162-OLD,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5462040,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462184,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462114,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462124,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462095,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5315031,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5429024,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5471459,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8201391,Intel(R) Core(TM) i3-4170 CPU @ 3.70GHz,GenuineIntel,206,000306C3
B5462191,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5942074,Intel(R) Core(TM) i3-4100M CPU @ 2.50GHz,GenuineIntel,206,000306C3
B8301328,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5541287,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,GenuineIntel,205,000306D4
B5814217-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8201552,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B8201543,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B8201548,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5854923-OLD,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5540062,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,GenuineIntel,205,000306A9
B5462081,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5462092,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B5851012,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5537053,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5475647,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5037057-OLD,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,GenuineIntel,205,000506E3
B5462102,Intel(R) Xeon(R) CPU E3-1275 v5 @ 3.60GHz,GenuineIntel,179,000506E3
B8301149,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8301147-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8201486-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8301301,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B8301307,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8301311,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8301313-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8301314,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8301329-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5477007,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5540095-OLD,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,GenuineIntel,205,000506E3
B5791026-OLD,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B8201550,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B8301326-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B8301319,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,GenuineIntel,206,000406E3
B4501229,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,GenuineIntel,206,000406E3
B8301293,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,GenuineIntel,206,000406E3
B8201560,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B1101024-OLD,Intel(R) Core(TM) i3-4100M CPU @ 2.50GHz,GenuineIntel,206,000306C3
B5871063,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5854966-OLD,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B3601077,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,GenuineIntel,206,000406E3
B3601076-OLD,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B8301247,Intel(R) Core(TM) i7-4712MQ CPU @ 2.30GHz,GenuineIntel,198,000306C3
B5854968-OLD,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B8201565,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,GenuineIntel,205,000406E3
B5857021,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B5857046,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B8301318,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,GenuineIntel,206,000406E3
B5117079,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,GenuineIntel,205,000806EA
B8601285,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
B8601204,Intel(R) Core(TM) i3-4160 CPU @ 3.60GHz,GenuineIntel,206,000306C3
B5428053,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,GenuineIntel,206,000506E3
B3227048,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz,GenuineIntel,2,000106A4
B3227048,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz,GenuineIntel,2,000106A4
B3227018,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz,GenuineIntel,2,000106A4
B3227018,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz,GenuineIntel,2,000106A4
B8201914,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,GenuineIntel,205,000306C3
